xa1,xb1,y,Oct,Mar,May,Dec,Sep,Feb,Nov,Jul,Jun,Apr,Aug,Jan,Wed,Sun,Fri,Tue,Thu,Sat,Mon
-0.04699693,0.6606685,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.4429587,-0.2778187,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.1066769,-0.6250689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.03644909,0.7915382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03890423,0.523805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.3935018,1.658255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.7503201,-0.4963876,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2721785,-0.6154629,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.07845305,-0.07660224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.2884517,-0.5796003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.360892,-0.5461247,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.009747663,0.03742623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.00921913,-0.1210664,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1072493,-0.3167207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.08510802,0.6682231,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.4556199,-0.2427344,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.01442646,0.5803705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5491236,0.06599741,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.07741785,-0.1981236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1618322,-0.4724426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3495825,-0.4878779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.289045,-0.2618737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.1002016,-0.269827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02847339,-0.2609747,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2042174,0.07647214,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.3218441,-0.8890214,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.1049942,-0.2528268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.01204119,-0.2600964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.25014,-0.3015965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.146679,-0.409316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04459564,-0.1011447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09826687,0.1014558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.1456006,-0.4311302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3257142,0.04398596,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1787686,-0.1387737,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.3471461,-0.6524136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.04083257,-0.4735114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.004272212,0.1468641,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.01203594,-0.2051917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02804657,-0.6161741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.01768013,-0.3270201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.104137,0.3629253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1584563,1.126101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.5207301,-0.7626025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1216058,-0.7472672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1032257,-0.7788051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.1807906,-0.4935921,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1403764,0.2052768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6904313,-0.584195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.01878697,-0.3160794,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.02113877,0.1189178,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1696847,-0.6399725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.2319818,-1.067082,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03583722,-0.9263736,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.02342391,-1.020976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01685699,-0.6003524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2124062,-0.4361168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2645631,-0.1377007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.02394514,-0.5167642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.09167352,-0.8912098,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.01210869,-0.7191249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.05462103,-0.4286101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2572008,-0.989459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.04786122,-0.5606378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.01450969,-0.8751606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.006918729,-0.5960839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06460366,-0.726278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03839197,-0.7336366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05037753,-0.4624447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1778908,-0.7806181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07472473,0.1991446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.6748886,0.7710012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2218087,-0.06849542,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.01947864,-0.3112874,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2248225,-0.5003081,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009747663,1.280929,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.6279243,0.181351,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.5630167,-0.1941744,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01726348,0.4112181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.2782292,0.02629101,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.3293809,-0.00531406,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.2970564,-0.1842395,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09763635,-0.4103095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2581484,-0.06073256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2400471,-0.6271559,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.06930954,-0.1870446,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5724213,0.003986305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.152739,-0.02136188,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0147489,0.3369961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.2826973,-0.5414382,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.03233059,0.1082526,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3089699,-0.2345276,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1415741,-0.8611408,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2308551,-0.1886629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1107741,0.9449538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.8457076,0.3555955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.08595057,-0.4824117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3121331,-0.02272398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1782967,0.0422525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5280062,-0.1817469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2680353,0.8493233,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.7427732,0.8654876,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.04462321,-0.08098178,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3341368,-0.1634984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07474975,0.358369,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3527362,1.196608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3652505,0.3964557,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2047117,0.529485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3951088,0.3626389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4160767,0.008538509,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2764172,0.5684144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0300781,0.560605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7632643,0.2858091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2636951,0.8119629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.005952303,1.506648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8346014,0.7248132,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.06406412,0.2614311,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.4768748,0.1314302,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4159439,-0.1072508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.09906209,0.3297718,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07566864,0.8450232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02750711,0.7432468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06819528,0.4737034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.5861838,2.416198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2772843,1.434734,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.4876359,0.8766379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.1185227,0.8816231,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1828066,0.2825286,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.3612068,0.1334706,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.09134196,0.1001389,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.078926,1.061453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.1891882,0.9603946,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1247915,-0.2127614,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.03422847,0.6938618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.532139,0.00640492,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.245986,-0.3043659,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.09033322,-0.06111762,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2183508,-0.3864317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.1144724,-0.1722122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06477974,-0.09593198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2434621,0.09537297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4689224,-0.07958954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1372369,0.3912622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.2722586,-0.001270245,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06575475,0.7588068,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2055882,-0.2659531,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.1035851,0.06283334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5064977,0.06211667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.01226036,0.3556585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3889516,0.1511354,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4479271,0.1485524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2812021,1.261627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5531631,-0.2156391,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.3669063,-0.08020344,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.007039376,0.04938228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.3226272,0.1714874,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.1273883,0.1157757,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2550628,-0.1069603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1484583,0.2969677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04755299,0.07221319,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1565456,-0.3209811,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.09445602,-0.3169318,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4804407,-0.3120397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1181633,-0.1106616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2318362,-0.2864504,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04517469,-0.2954767,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.08787541,-0.2466741,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1412183,0.1315672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05618574,0.2990889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2039061,0.02564285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.02616785,0.5590661,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6142761,-0.5383824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.01218418,-0.2803059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1394538,-0.3607149,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3434078,0.005479954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2436966,0.8062637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.480735,-0.03463207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1270268,-0.3104323,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09252057,0.02372303,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1835239,0.5843376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.1219013,-0.1909733,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.1075495,0.03338927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06608177,-0.5173398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08338167,-0.07657346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1576729,-0.2581272,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.09838064,-0.1267546,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02449843,-0.1839367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.09848894,0.5930131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3811056,0.7112347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.1465382,0.3019803,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.03237107,-0.3761584,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2593512,0.3373072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2380119,0.07277228,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.05191936,-0.05386588,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1092727,-0.1063944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.09455529,-0.4878039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.01268562,0.2371504,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4798892,-0.4138628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0629102,0.3143817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3034353,0.1907445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.003013269,0.05508007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1047414,-0.1100805,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.005509788,0.5698916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1622856,0.7580736,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2903664,-0.5509921,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.02847379,-0.1917969,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.07666677,-0.06936695,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1347493,-0.2324529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.186703,0.2754742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3805364,-0.1518739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1398966,0.5007686,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1637492,-0.3331057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.09021459,-0.4350986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02792552,-0.3838308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3005289,-0.599681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09115544,0.06519578,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.07668575,0.4193551,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.09903807,-0.220701,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06235355,0.6907183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5441979,-0.653551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1551182,-0.2711192,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3563186,-0.3314147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.4303733,-0.7840507,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.03628161,-0.7003036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3095901,-0.3265048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3068436,0.6980221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.07469338,1.125387,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.024577,0.5564968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3488151,1.057738,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.05946881,0.7648704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1309586,1.306279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3472884,1.395911,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.303452,0.9939455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.4798024,0.9019326,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5779399,1.337029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.72593,1.295093,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.134588,0.4871462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02037584,1.123274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3750368,1.066348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.01977187,0.4612842,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.004382178,2.482297,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.389768,0.7666834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1049996,0.9235097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9812018,-0.5993137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05355116,1.110464,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7302628,1.00311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1219784,1.182851,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.628105,0.9905786,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.02595529,2.575206,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.5227107,1.267412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5222441,0.567547,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1754808,0.2187854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.307987,0.6390092,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.640991,1.21375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3256172,2.667873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.228079,1.111796,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4400453,0.730722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.218216,1.454037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.1947923,2.026464,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.6210318,1.389852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5567813,3.744723,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.9255405,1.162777,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.798683,1.132079,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.00192646,3.424813,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
